Type,Timestamp,ProcessStepName,Parameter,Pump To Pressure,Pump Pressure,Step Time,Log Interval,Pump Time,CHF3 (100) (sccm),CF4 (100) (sccm),SF6 (100) (sccm),C4F8 (100) (sccm),Ar (100) (sccm),O2 (100) (sccm),Table Temperature (C),Water Temperature (C),Process State,Elapsed Time,Ignore Tolerance,Rf Hold,Pressure (mTorr),Position (Deg),Position Mode,LPS Strike Pressure (mTorr),LPS Dc Bias (volts),LPS Ramp Rate,HF Power (W),HF Reflected Power (W),ICP Power (W),ICP Reflected Power (W),Upper Magnitude (%),Upper Phase (%),Lower Magnitude (%),Lower Phase (%),DC Bias (V),Lf232 Power (W),Lf232 Reflected Power (W),Tune (%),Load (%),Hold,Manual,Frequency (kHz),Pulsed,Hi Power (W),Low Power (W),Pulse Time (Hz),Duty Cycle (%),Helium Pressure (Torr),Helium Flow,Helium Flow[1],He Leak Mode,Endpoint State,Endpoint,Signal Smooth Time (Secs),Endpoint Closed Time (Secs),Endpoint Type,Endpoint Threshold Type,Endpoint Normalisation Time (Secs),Endpoint Normalisation (percent),Endpoint OverEtch Time (Secs),Endpoint Threshold (percent),Endpoint Capture Time (Secs),Endpoint OverEtch (percent),Etch Depth,Refractive Index,Laser Wavelength,Etch Depth[1],Etch Rate,Derivative Smooth Time (Secs),Derivative Gain,Endpoint Type[1],Wavelength 1 (%),Wavelength 2 (%),Wavelength 3 (%),Integration Time (ms),Sample Average,Boxcar Width,taskID,BatchID,LotID,recipe,UID,user
Data,2024/08/29 18:06:02.232,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:18:14.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9730.942,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:07.247,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:18:09.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,9735.957,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:12.309,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:18:04.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,9741.019,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:17.355,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:59.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,9746.065,,,50.6 ,26.8 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.8 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:22.386,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:54.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,9751.096,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.1 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:27.401,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:49.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,9756.111,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:32.416,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:44.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,9761.126,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:37.478,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:39.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.9 ,22 ,14 ,Process started  all tolerances OK,9766.188,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:42.523,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:34.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9771.233,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:47.539,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:29.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,9776.249,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:52.554,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:24.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9781.264,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.1 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:06:57.569,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:19.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,9786.279,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:02.600,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:14.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,9791.31,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:07.661,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:09.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,9796.371,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.1 ,506.5 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:12.692,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:17:04.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,9801.402,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.1 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:17.756,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:58.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,9806.466,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,506.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:22.770,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:53.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,9811.48,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:27.785,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:48.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,9816.495,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:32.816,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:43.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9821.526,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.8 ,68.1 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:37.848,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:38.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.8 ,22 ,14 ,Process started  all tolerances OK,9826.558,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:42.909,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:33.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9831.619,,,50.4 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.8 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:47.956,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:28.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9836.666,,,50.6 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:52.986,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:23.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,9841.696,,,50.6 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:07:58.034,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:18.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,9846.744,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:03.064,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:13.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9851.774,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:08.110,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:08.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9856.82,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:13.157,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:16:03.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,9861.867,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:18.188,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:58.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,9866.898,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:23.234,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:53.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,9871.944,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.8 ,35.8 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:28.266,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:48.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9876.976,,,50.4 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:33.312,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:43.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,9882.022,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:38.374,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:38.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9887.084,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:43.420,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:33.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.6 ,22 ,14 ,Process started  all tolerances OK,9892.13,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:48.467,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:28.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.3 ,22 ,14 ,Process started  all tolerances OK,9897.177,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.8 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:53.481,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:23.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,9902.191,,,50.4 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:08:58.513,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:18.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.4 ,22 ,14 ,Process started  all tolerances OK,9907.223,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.8 ,68.1 ,507.7 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:03.544,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:13.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9912.254,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.8 ,35.8 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:08.559,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:08.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.2 ,22 ,14 ,Process started  all tolerances OK,9917.269,,,50.6 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:13.605,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:15:03.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,51.1 ,22 ,14 ,Process started  all tolerances OK,9922.315,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:18.620,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:14:58.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9927.33,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.8 ,61.9 ,68.2 ,507.0 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:23.635,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:14:53.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.0 ,22 ,14 ,Process started  all tolerances OK,9932.345,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:28.666,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:14:47.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.7 ,22 ,14 ,Process started  all tolerances OK,9937.376,,,50.5 ,26.9 ,,,,,201 ,1 ,1995 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.4 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:33.728,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:14:42.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.5 ,22 ,14 ,Process started  all tolerances OK,9942.438,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.2 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
Data,2024/08/29 18:09:38.774,OPT - O2 CHAMBER CLEAN,Readbacks,,7.50e-09,00:14:37.000,,00:00:00.000,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,50.1 ,22 ,14 ,Process started  all tolerances OK,9947.484,,,50.5 ,26.9 ,,,,,201 ,1 ,1994 ,2 ,35.7 ,35.7 ,61.9 ,68.2 ,507.9 ,0 ,0 ,38 ,0 ,,,,,,,,,0.0 ,0.0 ,,,OFF,99.9 ,,,,,,,,,,,,,,off,off,,,,,,,,,,,,LotID,OPT - O2 CHAMBER CLEAN,,user
